Cuenca/Litoral;Estrato menor;Estrato;Sitio desembarco;Método de pesca;mes;Epoca;Sitio_Metodo_Mes;Cuartil_inf;Cuartil_sup
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;1;No patrón;Belén (San Marcos)_Atarraya rastra_1;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;2;No patrón;Belén (San Marcos)_Atarraya rastra_2;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;5;No patrón;Belén (San Marcos)_Atarraya rastra_5;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;6;No patrón;Belén (San Marcos)_Atarraya rastra_6;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;7;No patrón;Belén (San Marcos)_Atarraya rastra_7;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;8;No patrón;Belén (San Marcos)_Atarraya rastra_8;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;9;No patrón;Belén (San Marcos)_Atarraya rastra_9;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;10;No patrón;Belén (San Marcos)_Atarraya rastra_10;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;11;No patrón;Belén (San Marcos)_Atarraya rastra_11;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Atarraya rastra;12;No patrón;Belén (San Marcos)_Atarraya rastra_12;3;24
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;1;No patrón;Belén (San Marcos)_Chinchorra_1;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;2;No patrón;Belén (San Marcos)_Chinchorra_2;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;3;No patrón;Belén (San Marcos)_Chinchorra_3;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;4;No patrón;Belén (San Marcos)_Chinchorra_4;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;5;No patrón;Belén (San Marcos)_Chinchorra_5;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;6;No patrón;Belén (San Marcos)_Chinchorra_6;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;7;No patrón;Belén (San Marcos)_Chinchorra_7;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Chinchorra;12;No patrón;Belén (San Marcos)_Chinchorra_12;20;80
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;1;No patrón;Belén (San Marcos)_Nasas de Peces_1;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;2;No patrón;Belén (San Marcos)_Nasas de Peces_2;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;3;No patrón;Belén (San Marcos)_Nasas de Peces_3;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;4;No patrón;Belén (San Marcos)_Nasas de Peces_4;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;5;No patrón;Belén (San Marcos)_Nasas de Peces_5;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;6;No patrón;Belén (San Marcos)_Nasas de Peces_6;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;7;No patrón;Belén (San Marcos)_Nasas de Peces_7;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;8;No patrón;Belén (San Marcos)_Nasas de Peces_8;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;9;No patrón;Belén (San Marcos)_Nasas de Peces_9;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;10;No patrón;Belén (San Marcos)_Nasas de Peces_10;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;11;No patrón;Belén (San Marcos)_Nasas de Peces_11;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Nasas de Peces;12;No patrón;Belén (San Marcos)_Nasas de Peces_12;4;40
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;4;No patrón;Belén (San Marcos)_Palangre calandrio_4;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;5;No patrón;Belén (San Marcos)_Palangre calandrio_5;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;7;No patrón;Belén (San Marcos)_Palangre calandrio_7;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;10;No patrón;Belén (San Marcos)_Palangre calandrio_10;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;11;No patrón;Belén (San Marcos)_Palangre calandrio_11;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Palangre calandrio;12;No patrón;Belén (San Marcos)_Palangre calandrio_12;2;8
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro chuchaca;2;No patrón;Belén (San Marcos)_Red de encierro chuchaca_2;18;139
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro chuchaca;3;No patrón;Belén (San Marcos)_Red de encierro chuchaca_3;18;139
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro chuchaca;4;No patrón;Belén (San Marcos)_Red de encierro chuchaca_4;18;139
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro chuchaca;5;No patrón;Belén (San Marcos)_Red de encierro chuchaca_5;18;139
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro rastra;4;No patrón;Belén (San Marcos)_Red de encierro rastra_4;16;155
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de encierro rastra;11;No patrón;Belén (San Marcos)_Red de encierro rastra_11;16;155
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;1;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_1;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;2;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_2;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;3;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_3;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;4;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_4;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;5;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_5;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;6;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_6;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;7;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_7;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;8;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_8;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;9;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_9;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;10;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_10;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;11;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_11;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle de deriva continental;12;No patrón;Belén (San Marcos)_Red de enmalle de deriva continental_12;5;30
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;1;No patrón;Belén (San Marcos)_Red de enmalle fija continental_1;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;2;No patrón;Belén (San Marcos)_Red de enmalle fija continental_2;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;3;No patrón;Belén (San Marcos)_Red de enmalle fija continental_3;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;4;No patrón;Belén (San Marcos)_Red de enmalle fija continental_4;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;5;No patrón;Belén (San Marcos)_Red de enmalle fija continental_5;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;6;No patrón;Belén (San Marcos)_Red de enmalle fija continental_6;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;7;No patrón;Belén (San Marcos)_Red de enmalle fija continental_7;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;8;No patrón;Belén (San Marcos)_Red de enmalle fija continental_8;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;9;No patrón;Belén (San Marcos)_Red de enmalle fija continental_9;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;10;No patrón;Belén (San Marcos)_Red de enmalle fija continental_10;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;11;No patrón;Belén (San Marcos)_Red de enmalle fija continental_11;2;39
Magdalena;Río San Jorge;Río San Jorge;Belén (San Marcos);Red de enmalle fija continental;12;No patrón;Belén (San Marcos)_Red de enmalle fija continental_12;2;39
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;1;No patrón;El Puente_Atarraya_1;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;2;No patrón;El Puente_Atarraya_2;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;3;No patrón;El Puente_Atarraya_3;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;4;No patrón;El Puente_Atarraya_4;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;5;No patrón;El Puente_Atarraya_5;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;6;No patrón;El Puente_Atarraya_6;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;7;No patrón;El Puente_Atarraya_7;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;8;No patrón;El Puente_Atarraya_8;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;9;No patrón;El Puente_Atarraya_9;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;10;No patrón;El Puente_Atarraya_10;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;11;No patrón;El Puente_Atarraya_11;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya;12;No patrón;El Puente_Atarraya_12;6;32
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;1;No patrón;El Puente_Atarraya rastra_1;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;2;No patrón;El Puente_Atarraya rastra_2;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;3;No patrón;El Puente_Atarraya rastra_3;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;4;No patrón;El Puente_Atarraya rastra_4;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;5;No patrón;El Puente_Atarraya rastra_5;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;6;No patrón;El Puente_Atarraya rastra_6;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;7;No patrón;El Puente_Atarraya rastra_7;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;8;No patrón;El Puente_Atarraya rastra_8;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;9;No patrón;El Puente_Atarraya rastra_9;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;10;No patrón;El Puente_Atarraya rastra_10;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;11;No patrón;El Puente_Atarraya rastra_11;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Atarraya rastra;12;No patrón;El Puente_Atarraya rastra_12;5;20
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;1;No patrón;El Puente_Chinchorra_1;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;2;No patrón;El Puente_Chinchorra_2;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;8;No patrón;El Puente_Chinchorra_8;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;9;No patrón;El Puente_Chinchorra_9;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;11;No patrón;El Puente_Chinchorra_11;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorra;12;No patrón;El Puente_Chinchorra_12;20;147
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorro continental;4;No patrón;El Puente_Chinchorro continental_4;3;37
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorro continental;5;No patrón;El Puente_Chinchorro continental_5;3;37
Magdalena;Río San Jorge;Río San Jorge;El Puente;Chinchorro continental;6;No patrón;El Puente_Chinchorro continental_6;3;37
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;4;No patrón;El Puente_Nasas de Peces_4;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;5;No patrón;El Puente_Nasas de Peces_5;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;6;No patrón;El Puente_Nasas de Peces_6;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;7;No patrón;El Puente_Nasas de Peces_7;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;8;No patrón;El Puente_Nasas de Peces_8;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;9;No patrón;El Puente_Nasas de Peces_9;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;10;No patrón;El Puente_Nasas de Peces_10;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;11;No patrón;El Puente_Nasas de Peces_11;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Nasas de Peces;12;No patrón;El Puente_Nasas de Peces_12;40;145
Magdalena;Río San Jorge;Río San Jorge;El Puente;Palangre calandrio;5;No patrón;El Puente_Palangre calandrio_5;3;8
Magdalena;Río San Jorge;Río San Jorge;El Puente;Palangre calandrio;6;No patrón;El Puente_Palangre calandrio_6;3;8
Magdalena;Río San Jorge;Río San Jorge;El Puente;Palangre calandrio;7;No patrón;El Puente_Palangre calandrio_7;3;8
Magdalena;Río San Jorge;Río San Jorge;El Puente;Palangre calandrio;8;No patrón;El Puente_Palangre calandrio_8;3;8
Magdalena;Río San Jorge;Río San Jorge;El Puente;Palangre calandrio;12;No patrón;El Puente_Palangre calandrio_12;3;8
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;3;No patrón;El Puente_Red de encierro chuchaca_3;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;4;No patrón;El Puente_Red de encierro chuchaca_4;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;5;No patrón;El Puente_Red de encierro chuchaca_5;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;6;No patrón;El Puente_Red de encierro chuchaca_6;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;7;No patrón;El Puente_Red de encierro chuchaca_7;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;8;No patrón;El Puente_Red de encierro chuchaca_8;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;9;No patrón;El Puente_Red de encierro chuchaca_9;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;10;No patrón;El Puente_Red de encierro chuchaca_10;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;11;No patrón;El Puente_Red de encierro chuchaca_11;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro chuchaca;12;No patrón;El Puente_Red de encierro chuchaca_12;1;316
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;1;No patrón;El Puente_Red de encierro rastra_1;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;2;No patrón;El Puente_Red de encierro rastra_2;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;3;No patrón;El Puente_Red de encierro rastra_3;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;4;No patrón;El Puente_Red de encierro rastra_4;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;5;No patrón;El Puente_Red de encierro rastra_5;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;6;No patrón;El Puente_Red de encierro rastra_6;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;7;No patrón;El Puente_Red de encierro rastra_7;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;8;No patrón;El Puente_Red de encierro rastra_8;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;9;No patrón;El Puente_Red de encierro rastra_9;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;10;No patrón;El Puente_Red de encierro rastra_10;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;11;No patrón;El Puente_Red de encierro rastra_11;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de encierro rastra;12;No patrón;El Puente_Red de encierro rastra_12;7;98
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de enmalle de deriva continental;1;No patrón;El Puente_Red de enmalle de deriva continental_1;4;29
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de enmalle de deriva continental;2;No patrón;El Puente_Red de enmalle de deriva continental_2;4;29
Magdalena;Río San Jorge;Río San Jorge;El Puente;Red de enmalle de deriva continental;3;No patrón;El Puente_Red de enmalle de deriva continental_3;4;29
