Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Forma de presentación
Pacífico;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Eviscerado enhielado
Pacífico;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Eviscerado fresco
Pacífico;Peces;PezOseo;Elops affinis;Lisa espinosa;Entero fresco
Pacífico;Peces;PezOseo;Elops affinis;Lisa espinosa;Eviscerado
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Descabezado
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Entero
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Entero enhielado
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Entero fresco
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Eviscerado
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Eviscerado enhielado
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Eviscerado fresco
Pacífico;Peces;PezOseo;Epinephelus analogus;Cabrilla;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Epinephelus labriformis;Cabrilla de aleta roja;Entero
Pacífico;Peces;PezOseo;Epinephelus labriformis;Cabrilla de aleta roja;Eviscerado
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Descabezado
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Entero
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Entero congelado
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Entero fresco
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Eviscerado
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Eviscerado fresco
Pacífico;Peces;PezOseo;Epinephelus quinquefasciatus;Mero;Trozos
Pacífico;Peces;PezOseo;Epinephelus sp1.;Cherna negra;Descabezado
Pacífico;Peces;PezOseo;Epinephelus sp1.;Cherna negra;Eviscerado enhielado
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Descabezado
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Descabezado congelado
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Entero
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Entero fresco
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Eviscerado
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Eviscerado con gónada
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Eviscerado fresco
Pacífico;Peces;PezOseo;Epinephelus spp.;Mero;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Eucinostomus currani;Leiro;Entero
Pacífico;Peces;PezOseo;Eucinostomus currani;Leiro;Eviscerado
Pacífico;Peces;PezOseo;Eucinostomus dowii;Palometa;Entero fresco
Pacífico;Peces;PezOseo;Eucinostomus dowii;Palometa;Eviscerado
Pacífico;Peces;PezOseo;Eucinostomus spp.;Mojarra;Entero enhielado
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Descabezado
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Entero
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Entero enhielado
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Entero fresco
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Eviscerado
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Eviscerado enhielado
Pacífico;Peces;PezOseo;Euprepocaranx dorsalis;Jurel pampano;Eviscerado fresco
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Descabezado
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Entero
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Entero enhielado
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Entero fresco
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Eviscerado
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Eviscerado congelado
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Eviscerado enhielado
Pacífico;Peces;PezOseo;Euthynnus lineatus;Atún patiseca;Eviscerado fresco
Pacífico;Peces;PezOseo;Genyatremus dovii;Curruca tres rayas;Entero
Pacífico;Peces;PezOseo;Genyatremus pacifici;Curruca tres rayas;Entero
Pacífico;Peces;PezOseo;Genyatremus pacifici;Curruca tres rayas;Entero enhielado
Pacífico;Peces;PezOseo;Genyatremus pacifici;Curruca tres rayas;Entero fresco
Pacífico;Peces;PezOseo;Genyatremus pacifici;Curruca tres rayas;Eviscerado
Pacífico;Peces;PezOseo;Genyatremus pacifici;Curruca tres rayas;Eviscerado fresco
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Entero
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Entero enhielado
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Entero fresco
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Eviscerado
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Eviscerado enhielado
Pacífico;Peces;PezOseo;Gnathanodon speciosus;Dorado de peña;Eviscerado fresco
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Descabezado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Entero
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Entero congelado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Entero enhielado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Entero fresco
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Eviscerado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Eviscerado con gónada
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Eviscerado congelado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Eviscerado enhielado
Pacífico;Peces;PezOseo;Haemulon flaviguttatum;Veranera;Eviscerado fresco
Pacífico;Peces;PezOseo;Haemulon maculicauda;Quisquis;Entero
Pacífico;Peces;PezOseo;Haemulon maculicauda;Quisquis;Eviscerado
Pacífico;Peces;PezOseo;Haemulon scudderii;Roncador;Entero
Pacífico;Peces;PezOseo;Haemulon scudderii;Roncador;Eviscerado
Pacífico;Peces;PezOseo;Haemulon sexfasciatum;Curruca rayada pecosa;Entero
Pacífico;Peces;PezOseo;Haemulon sexfasciatum;Curruca rayada pecosa;Eviscerado
Pacífico;Peces;PezOseo;Haemulopsis axillaris;Roncador;Entero
Pacífico;Peces;PezOseo;Haemulopsis axillaris;Roncador;Entero fresco
Pacífico;Peces;PezOseo;Haemulopsis axillaris;Roncador;Eviscerado
Pacífico;Peces;PezOseo;Haemulopsis elongatus;Kiskis Llama marea;Entero fresco
Pacífico;Peces;PezOseo;Haemulopsis elongatus;Kiskis Llama marea;Eviscerado
Pacífico;Peces;PezOseo;Haemulopsis elongatus;Kiskis Llama marea;Eviscerado enhielado
Pacífico;Peces;PezOseo;Haemulopsis elongatus;Kiskis Llama marea;Eviscerado fresco
Pacífico;Peces;PezOseo;Haemulopsis leuciscus;Roncador;Entero
Pacífico;Peces;PezOseo;Haemulopsis leuciscus;Roncador;Entero fresco
Pacífico;Peces;PezOseo;Haemulopsis leuciscus;Roncador;Eviscerado
Pacífico;Peces;PezOseo;Haemulopsis leuciscus;Roncador;Eviscerado enhielado
Pacífico;Peces;PezOseo;Haemulopsis leuciscus;Roncador;Eviscerado fresco
Pacífico;Peces;PezOseo;Haemulopsis nitidus;Roncador;Entero
Pacífico;Peces;PezOseo;Hemanthias peruanus;Pargo nylon amarillo;Entero
Pacífico;Peces;PezOseo;Hemanthias peruanus;Pargo nylon amarillo;Eviscerado
Pacífico;Peces;PezOseo;Hemanthias signifer;Pargo nylon;Entero fresco
Pacífico;Peces;PezOseo;Hemanthias signifer;Pargo nylon;Eviscerado
Pacífico;Peces;PezOseo;Hemanthias signifer;Pargo nylon;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hemicaranx zelotes;Comegargajo;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hemicaranx zelotes;Comegargajo;Eviscerado fresco
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Descabezado
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Entero
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Entero fresco
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Eviscerado
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hemiramphus saltator;Aguja;Eviscerado fresco
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Entero
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Entero enhielado
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Entero fresco
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Eviscerado
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hoplopagrus guentherii;Pargo roquero;Eviscerado fresco
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Descabezado
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Entero
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Entero enhielado
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Eviscerado
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Eviscerado fresco
Pacífico;Peces;PezOseo;Hyporthodus acanthistius;Cherna rosada;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Descabezado
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Entero
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Entero enhielado
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Eviscerado
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Eviscerado enhielado
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Eviscerado fresco
Pacífico;Peces;PezOseo;Hyporthodus niphobles;Morico verde;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Descabezado
Pacífico;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Entero
Pacífico;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Eviscerado
Pacífico;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Eviscerado enhielado
Pacífico;Peces;PezOseo;Istiophorus platypterus;Pez vela del Atlantico y del Pacifico;Tronco
Pacífico;Peces;PezOseo;Katsuwonus pelamis;Atún barrilete;Eviscerado enhielado
Pacífico;Peces;PezOseo;Kyphosus elegans;Chopa barrilete;Entero enhielado
Pacífico;Peces;PezOseo;Kyphosus elegans;Chopa barrilete;Entero fresco
Pacífico;Peces;PezOseo;Kyphosus elegans;Chopa barrilete;Eviscerado
Pacífico;Peces;PezOseo;Kyphosus elegans;Chopa barrilete;Eviscerado fresco
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Entero
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Entero congelado
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Entero enhielado
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Entero fresco
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Eviscerado
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Eviscerado con gónada
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Eviscerado enhielado
Pacífico;Peces;PezOseo;Kyphosus ocyurus;Bonito;Eviscerado fresco
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Entero
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Entero enhielado
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Entero fresco
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Eviscerado
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Larimus acclivis;Cajero;Eviscerado fresco
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Entero
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Entero congelado
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Entero enhielado
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Entero fresco
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Eviscerado
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Larimus argenteus;Cajero;Eviscerado fresco
Pacífico;Peces;PezOseo;Larimus effulgens;Cajero;Entero
Pacífico;Peces;PezOseo;Larimus effulgens;Cajero;Entero enhielado
Pacífico;Peces;PezOseo;Larimus effulgens;Cajero;Entero fresco
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Entero
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Entero enhielado
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Entero fresco
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Eviscerado
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Eviscerado con gónada
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Eviscerado fresco
Pacífico;Peces;PezOseo;Larimus spp.;Cajero;Seco salado
Pacífico;Peces;PezOseo;Lepophidium negropinna;Perla;Entero enhielado
Pacífico;Peces;PezOseo;Lepophidium negropinna;Perla;Entero fresco
Pacífico;Peces;PezOseo;Lepophidium negropinna;Perla;Eviscerado
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Entero
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Entero enhielado
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Entero fresco
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Eviscerado
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Eviscerado fresco
Pacífico;Peces;PezOseo;Lobotes pacifica;Berrugate;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Entero
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus aratus;Pargo jilguero;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Entero
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Entero congelado
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Entero enhielado
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado congelado
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus argentiventris;Pargo coliamarillo;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Descabezado
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Entero
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus colorado;Pargo vija;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Descabezado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Entero
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Entero congelado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Entero enhielado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Eviscerado congelado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus guttatus;Pargo lunarejo;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Lutjanus inermis;Pargo roquero;Descabezado
Pacífico;Peces;PezOseo;Lutjanus inermis;Pargo roquero;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus inermis;Pargo roquero;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lutjanus inermis;Pargo roquero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus jordani;Pargo jilguero;Entero
Pacífico;Peces;PezOseo;Lutjanus jordani;Pargo jilguero;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus jordani;Pargo jilguero;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus jordani;Pargo jilguero;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus jordani;Pargo jilguero;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Descabezado
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Entero
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Entero enhielado
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Eviscerado con gónada
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus novemfasciatus;Pargo muelón;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Descabezado
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Entero
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Entero congelado
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Entero enhielado
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Eviscerado fresco
Pacífico;Peces;PezOseo;Lutjanus peru;Pargo rojo;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Lutjanus spp.;Pargos;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus spp.;Pargos;Eviscerado
Pacífico;Peces;PezOseo;Lutjanus spp.;Pargos;Eviscerado enhielado
Pacífico;Peces;PezOseo;Lutjanus viridis;Pargo;Entero fresco
Pacífico;Peces;PezOseo;Lutjanus viridis;Pargo;Eviscerado enhielado
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Entero
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Entero enhielado
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Entero fresco
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Eviscerado
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Eviscerado enhielado
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Eviscerado fresco
Pacífico;Peces;PezOseo;Macrodon mordax;Pelada amarilladentona cagona;Eviscerado sin gónada
Pacífico;Crustáceos;Jaiba;Maiopsis panamensis;Cangrejo araña ;Entero
Pacífico;Peces;PezOseo;Megalops atlanticus;Sábalo;Entero
Pacífico;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado
Pacífico;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado congelado
Pacífico;Peces;PezOseo;Megalops atlanticus;Sábalo;Eviscerado enhielado
Pacífico;Moluscos;Caracol;Melongena patula;Caracol pateburro;Entero
Pacífico;Moluscos;Caracol;Melongena patula;Caracol pateburro;Entero enhielado
Pacífico;Moluscos;Caracol;Melongena patula;Caracol pateburro;Entero fresco
Pacífico;Peces;PezOseo;Menticirrhus nasus;Botellona;Eviscerado
Pacífico;Peces;PezOseo;Menticirrhus nasus;Botellona;Eviscerado enhielado
Pacífico;Peces;PezOseo;Menticirrhus nasus;Botellona;Eviscerado fresco
Pacífico;Peces;PezOseo;Menticirrhus panamensis;Botellona;Entero
Pacífico;Peces;PezOseo;Menticirrhus panamensis;Botellona;Entero fresco
Pacífico;Peces;PezOseo;Menticirrhus panamensis;Botellona;Eviscerado
Pacífico;Peces;PezOseo;Menticirrhus panamensis;Botellona;Eviscerado enhielado
Pacífico;Peces;PezOseo;Menticirrhus panamensis;Botellona;Eviscerado fresco
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Entero
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Entero fresco
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Eviscerado
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Eviscerado enhielado
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Eviscerado fresco
Pacífico;Peces;PezOseo;Menticirrhus spp.;Coroncoros;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Microlepidotus brevipinnis;Veranera rayada;Eviscerado
Pacífico;Peces;PezOseo;Microlepidotus brevipinnis;Veranera rayada;Eviscerado enhielado
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Entero
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Entero congelado
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Entero enhielado
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Entero fresco
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Eviscerado
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Eviscerado enhielado
Pacífico;Peces;PezOseo;Mugil cephalus;Lisa rayada;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Entero
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Entero congelado
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Entero enhielado
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Entero fresco
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Eviscerado
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Eviscerado con gónada
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Eviscerado enhielado
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Eviscerado fresco
Pacífico;Peces;PezOseo;Mugil curema;Lisa anchoveta, Anchoveta;Eviscerado sin gónada
Pacífico;Peces;PezOseo;Mulloidichthys dentatus;lisa peruana;Entero
Pacífico;Peces;PezOseo;Mulloidichthys dentatus;lisa peruana;Entero enhielado
