Cuenca/Litoral;Grupo de especie;Formato;Especie;Nombre venacular;Categoría comercial
Caribe;Peces;PezOseo;Ablennes hians;Agujón sable;Grande
Caribe;Peces;PezOseo;Ablennes hians;Agujón sable;Mediano
Caribe;Peces;PezOseo;Ablennes hians;Agujón sable;Pequeño
Caribe;Peces;PezOseo;Ablennes hians;Agujón sable;Revuelto
Caribe;Peces;PezOseo;Acanthocybium solandri;Sierra Wahoo;Grande
Caribe;Peces;PezOseo;Acanthocybium solandri;Sierra Wahoo;Mediano
Caribe;Peces;PezOseo;Acanthocybium solandri;Sierra Wahoo;Revuelto
Caribe;Peces;PezOseo;Acanthurus bahianus;Navajero verde;Mediano
Caribe;Peces;PezOseo;Acanthurus bahianus;Navajero verde;Pequeño
Caribe;Peces;PezOseo;Acanthurus bahianus;Navajero verde;Revuelto
Caribe;Peces;PezOseo;Acanthurus chirurgus;Navajero café;Grande
Caribe;Peces;PezOseo;Acanthurus chirurgus;Navajero café;Mediano
Caribe;Peces;PezOseo;Acanthurus chirurgus;Navajero café;Pequeño
Caribe;Peces;PezOseo;Acanthurus chirurgus;Navajero café;Revuelto
Caribe;Peces;PezOseo;Acanthurus coeruleus;Navajero azul;Pequeño
Caribe;Peces;PezOseo;Acanthurus coeruleus;Navajero azul;Revuelto
Caribe;Peces;PezOseo;Acanthurus spp.;Navajero;Mediano
Caribe;Peces;PezOseo;Ageneiosus pardalis;Doncella;Grande
Caribe;Peces;PezOseo;Ageneiosus pardalis;Doncella;Mediano
Caribe;Peces;PezOseo;Ageneiosus pardalis;Doncella;Pequeño
Caribe;Peces;PezOseo;Ageneiosus pardalis;Doncella;Revuelto
Caribe;Peces;PezOseo;Albula vulpes;Pez ratón;Grande
Caribe;Peces;PezOseo;Albula vulpes;Pez ratón;Mediano
Caribe;Peces;PezOseo;Albula vulpes;Pez ratón;Pequeño
Caribe;Peces;PezOseo;Albula vulpes;Pez ratón;Revuelto
Caribe;Peces;PezOseo;Alectis ciliaris;Pez cabuya;Grande
Caribe;Peces;PezOseo;Alectis ciliaris;Pez cabuya;Mediano
Caribe;Peces;PezOseo;Alectis ciliaris;Pez cabuya;Pequeño
Caribe;Peces;PezOseo;Aluterus monoceros;Marfilillo;Revuelto
Caribe;Peces;PezOseo;Anchoa spinifer;Anchoa de fondo;Mediano
Caribe;Peces;PezOseo;Andinoacara latifrons;Mojarra azulera, Cabeza de piedra;Mediano
Caribe;Peces;PezOseo;Anisotremus surinamensis;Pez burro, Cabo martín, Mojarra de piedra;Grande
Caribe;Peces;PezOseo;Anisotremus surinamensis;Pez burro, Cabo martín, Mojarra de piedra;Mediano
Caribe;Peces;PezOseo;Anisotremus surinamensis;Pez burro, Cabo martín, Mojarra de piedra;Pequeño
Caribe;Peces;PezOseo;Anisotremus surinamensis;Pez burro, Cabo martín, Mojarra de piedra;Revuelto
Caribe;Peces;PezOseo;Anisotremus virginicus;Catalina, Mono;Grande
Caribe;Peces;PezOseo;Anisotremus virginicus;Catalina, Mono;Mediano
Caribe;Peces;PezOseo;Anisotremus virginicus;Catalina, Mono;Pequeño
Caribe;Peces;PezOseo;Anisotremus virginicus;Catalina, Mono;Revuelto
Caribe;Moluscos;Bivalvo;Anomalocardia brasiliana, Donax spp.;Chipichipi;Mediano
Caribe;Peces;PezOseo;Apsilus dentatus;Pargo mulato;Grande
Caribe;Peces;PezOseo;Apsilus dentatus;Pargo mulato;Mediano
Caribe;Peces;PezOseo;Archosargus probatocephalus;Sargo chopa;Mediano
Caribe;Peces;PezOseo;Archosargus probatocephalus;Sargo chopa;Pequeño
Caribe;Peces;PezOseo;Archosargus probatocephalus;Sargo chopa;Revuelto
Caribe;Peces;PezOseo;Archosargus rhomboidalis;Sargo amarillo, Mojarra amarilla;Grande
Caribe;Peces;PezOseo;Archosargus rhomboidalis;Sargo amarillo, Mojarra amarilla;Mediano
Caribe;Peces;PezOseo;Archosargus rhomboidalis;Sargo amarillo, Mojarra amarilla;Pequeño
Caribe;Peces;PezOseo;Archosargus rhomboidalis;Sargo amarillo, Mojarra amarilla;Revuelto
Caribe;Peces;PezOseo;Ariidae;Bagres  Ariidae;Grande
Caribe;Peces;PezOseo;Ariidae;Bagres  Ariidae;Mediano
Caribe;Peces;PezOseo;Ariopsis canteri;Chivo cabezón;Grande
Caribe;Peces;PezOseo;Ariopsis canteri;Chivo cabezón;Mediano
Caribe;Peces;PezOseo;Ariopsis canteri;Chivo cabezón;Pequeño
Caribe;Peces;PezOseo;Ariopsis canteri;Chivo cabezón;Revuelto
Caribe;Peces;PezOseo;Auxis rochei;Cachorreta alacorta;Mediano
Caribe;Peces;PezOseo;Auxis rochei;Cachorreta alacorta;Pequeño
Caribe;Peces;PezOseo;Auxis rochei;Cachorreta alacorta;Revuelto
Caribe;Peces;PezOseo;Auxis thazard;Cachorreta;Grande
Caribe;Peces;PezOseo;Auxis thazard;Cachorreta;Mediano
Caribe;Peces;PezOseo;Auxis thazard;Cachorreta;Pequeño
Caribe;Peces;PezOseo;Auxis thazard;Cachorreta;Revuelto
Caribe;Peces;PezOseo;Bagre bagre;Bagre blanco;Grande
Caribe;Peces;PezOseo;Bagre bagre;Bagre blanco;Mediano
Caribe;Peces;PezOseo;Bagre bagre;Bagre blanco;Revuelto
Caribe;Peces;PezOseo;Bagre filamentosus;Bagre bandera;Grande
Caribe;Peces;PezOseo;Bagre filamentosus;Bagre bandera;Mediano
Caribe;Peces;PezOseo;Bagre filamentosus;Bagre bandera;Pequeño
Caribe;Peces;PezOseo;Bagre filamentosus;Bagre bandera;Revuelto
Caribe;Peces;PezOseo;Bairdiella ronchus;Corvina blanca;Grande
Caribe;Peces;PezOseo;Bairdiella ronchus;Corvina blanca;Mediano
Caribe;Peces;PezOseo;Bairdiella ronchus;Corvina blanca;Pequeño
Caribe;Peces;PezOseo;Bairdiella ronchus;Corvina blanca;Revuelto
Caribe;Peces;PezOseo;Balistes capriscus;Cachua gris, Pejepuerco gris;Grande
Caribe;Peces;PezOseo;Balistes capriscus;Cachua gris, Pejepuerco gris;Mediano
Caribe;Peces;PezOseo;Balistes capriscus;Cachua gris, Pejepuerco gris;Pequeño
Caribe;Peces;PezOseo;Balistes capriscus;Cachua gris, Pejepuerco gris;Revuelto
Caribe;Peces;PezOseo;Balistes vetula;Cachua azul;Grande
Caribe;Peces;PezOseo;Balistes vetula;Cachua azul;Mediano
Caribe;Peces;PezOseo;Balistes vetula;Cachua azul;Pequeño
Caribe;Peces;PezOseo;Balistes vetula;Cachua azul;Revuelto
Caribe;Peces;PezOseo;Batrachoides surinamensis;Guasa sureña;Grande
Caribe;Peces;PezOseo;Batrachoides surinamensis;Guasa sureña;Mediano
Caribe;Peces;PezOseo;Batrachoides surinamensis;Guasa sureña;Pequeño
Caribe;Peces;PezOseo;Bothus lunatus;Lenguado amarillo;Mediano
Caribe;Peces;PezOseo;Bothus lunatus;Lenguado amarillo;Revuelto
Caribe;Peces;PezOseo;Brycon sinuensis;Dorada, Mueluda;Grande
Caribe;Peces;PezOseo;Brycon sinuensis;Dorada, Mueluda;Mediano
Caribe;Peces;PezOseo;Calamus calamus;Pluma calamo;Grande
Caribe;Peces;PezOseo;Calamus calamus;Pluma calamo;Mediano
Caribe;Peces;PezOseo;Calamus calamus;Pluma calamo;Pequeño
Caribe;Peces;PezOseo;Calamus calamus;Pluma calamo;Revuelto
Caribe;Peces;PezOseo;Calamus penna;Pluma cachicato;Grande
Caribe;Peces;PezOseo;Calamus penna;Pluma cachicato;Mediano
Caribe;Peces;PezOseo;Calamus penna;Pluma cachicato;Pequeño
Caribe;Peces;PezOseo;Calamus penna;Pluma cachicato;Revuelto
Caribe;Peces;PezOseo;Calamus spp.;Pluma;Grande
Caribe;Peces;PezOseo;Calamus spp.;Pluma;Pequeño
Caribe;Peces;PezOseo;Calamus spp.;Pluma;Revuelto
Caribe;Crustáceos;Jaiba;Callinectes bocourti;Jaiba roja;Grande
Caribe;Crustáceos;Jaiba;Callinectes bocourti;Jaiba roja;Mediano
Caribe;Crustáceos;Jaiba;Callinectes bocourti;Jaiba roja;Pequeño
Caribe;Crustáceos;Jaiba;Callinectes bocourti;Jaiba roja;Revuelto
Caribe;Crustáceos;Jaiba;Callinectes sapidus;Jaiba azul;Grande
Caribe;Crustáceos;Jaiba;Callinectes sapidus;Jaiba azul;Pequeño
Caribe;Crustáceos;Jaiba;Callinectes sapidus;Jaiba azul;Revuelto
Caribe;Peces;PezOseo;Canthidermis maculata;Chancho;Revuelto
Caribe;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Grande
Caribe;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Mediano
Caribe;Peces;PezOseo;Caquetaia kraussii;Mojarra amarilla;Revuelto
Caribe;Peces;PezOseo;Caranx bartholomaei;Cojinoa amarilla, Cojinoa tumana;Grande
Caribe;Peces;PezOseo;Caranx bartholomaei;Cojinoa amarilla, Cojinoa tumana;Mediano
Caribe;Peces;PezOseo;Caranx bartholomaei;Cojinoa amarilla, Cojinoa tumana;Pequeño
Caribe;Peces;PezOseo;Caranx bartholomaei;Cojinoa amarilla, Cojinoa tumana;Revuelto
Caribe;Peces;PezOseo;Caranx crysos;Cojinoa caranegra;Grande
Caribe;Peces;PezOseo;Caranx crysos;Cojinoa caranegra;Mediano
Caribe;Peces;PezOseo;Caranx crysos;Cojinoa caranegra;Pequeño
Caribe;Peces;PezOseo;Caranx crysos;Cojinoa caranegra;Revuelto
Caribe;Peces;PezOseo;Caranx hippos;Jurel aleta amarilla;Grande
Caribe;Peces;PezOseo;Caranx hippos;Jurel aleta amarilla;Mediano
Caribe;Peces;PezOseo;Caranx hippos;Jurel aleta amarilla;Pequeño
Caribe;Peces;PezOseo;Caranx hippos;Jurel aleta amarilla;Revuelto
Caribe;Peces;PezOseo;Caranx latus;Jurel ojón, Jurel blanco;Grande
Caribe;Peces;PezOseo;Caranx latus;Jurel ojón, Jurel blanco;Mediano
Caribe;Peces;PezOseo;Caranx latus;Jurel ojón, Jurel blanco;Pequeño
Caribe;Peces;PezOseo;Caranx latus;Jurel ojón, Jurel blanco;Revuelto
Caribe;Peces;PezOseo;Caranx lugubris;Jurel negro;Mediano
Caribe;Peces;PezOseo;Caranx ruber;Cojinoa banda azul;Grande
Caribe;Peces;PezOseo;Caranx ruber;Cojinoa banda azul;Mediano
Caribe;Peces;PezOseo;Caranx ruber;Cojinoa banda azul;Pequeño
Caribe;Peces;PezOseo;Caranx ruber;Cojinoa banda azul;Revuelto
Caribe;Moluscos;Bivalvo;Caryocorbula caribaea;Caracolito;Revuelto
Caribe;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Grande
Caribe;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Mediano
Caribe;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Pequeño
Caribe;Peces;PezOseo;Cathorops mapale;Chivo mapalé;Revuelto
Caribe;Peces;PezOseo;Cathorops wayuu;Chivo mapalé guajiro;Grande
Caribe;Peces;PezOseo;Cathorops wayuu;Chivo mapalé guajiro;Mediano
Caribe;Peces;PezOseo;Cathorops wayuu;Chivo mapalé guajiro;Pequeño
Caribe;Peces;PezOseo;Cathorops wayuu;Chivo mapalé guajiro;Revuelto
Caribe;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Grande
Caribe;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Mediano
Caribe;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Pequeño
Caribe;Peces;PezOseo;Centropomus ensiferus;Róbalo congo;Revuelto
Caribe;Peces;PezOseo;Centropomus pectinatus;Róbalo baileta;Grande
Caribe;Peces;PezOseo;Centropomus pectinatus;Róbalo baileta;Mediano
Caribe;Peces;PezOseo;Centropomus pectinatus;Róbalo baileta;Pequeño
Caribe;Peces;PezOseo;Centropomus pectinatus;Róbalo baileta;Revuelto
Caribe;Peces;PezOseo;Centropomus spp.;Róbalos;Pequeño
Caribe;Peces;PezOseo;Centropomus undecimalis;Róbalo;Grande
Caribe;Peces;PezOseo;Centropomus undecimalis;Róbalo;Mediano
Caribe;Peces;PezOseo;Centropomus undecimalis;Róbalo;Pequeño
Caribe;Peces;PezOseo;Centropomus undecimalis;Róbalo;Revuelto
Caribe;Peces;PezOseo;Cephalopholis cruentata;Cabrilla mamita;Mediano
Caribe;Peces;PezOseo;Cephalopholis cruentata;Cabrilla mamita;Pequeño
Caribe;Peces;PezOseo;Cephalopholis cruentata;Cabrilla mamita;Revuelto
Caribe;Peces;PezOseo;Cephalopholis fulva;Cabrilla mulata;Mediano
Caribe;Peces;PezOseo;Cetengraulis edentulus;Bocona, raboamarillo;Grande
Caribe;Peces;PezOseo;Cetengraulis edentulus;Bocona, raboamarillo;Pequeño
Caribe;Peces;PezOseo;Cetengraulis edentulus;Bocona, raboamarillo;Revuelto
Caribe;Peces;PezOseo;Chaetodipterus faber;Falsa isabelita, Paguara;Grande
Caribe;Peces;PezOseo;Chaetodipterus faber;Falsa isabelita, Paguara;Mediano
Caribe;Peces;PezOseo;Chaetodipterus faber;Falsa isabelita, Paguara;Pequeño
Caribe;Peces;PezOseo;Chaetodipterus faber;Falsa isabelita, Paguara;Revuelto
Caribe;Peces;PezOseo;Chere;Chere;Mediano
Caribe;Peces;PezOseo;Chere;Chere;Pequeño
Caribe;Peces;PezOseo;Chere;Chere;Revuelto
Caribe;Peces;PezOseo;Chloroscombrus chrysurus;Dulcina;Grande
Caribe;Peces;PezOseo;Chloroscombrus chrysurus;Dulcina;Mediano
Caribe;Peces;PezOseo;Chloroscombrus chrysurus;Dulcina;Pequeño
Caribe;Peces;PezOseo;Chloroscombrus chrysurus;Dulcina;Revuelto
Caribe;Peces;PezOseo;Colossoma macropomum;Cachama negra;Grande
Caribe;Peces;PezOseo;Colossoma macropomum;Cachama negra;Mediano
Caribe;Peces;PezOseo;Colossoma macropomum;Cachama negra;Revuelto
Caribe;Peces;PezOseo;Conger triporiceps;Congrio dentón;Grande
Caribe;Peces;PezOseo;Conodon nobilis;Canario, Ronco canario, Coco, Pañete, Guerrillero;Grande
Caribe;Peces;PezOseo;Conodon nobilis;Canario, Ronco canario, Coco, Pañete, Guerrillero;Mediano
Caribe;Peces;PezOseo;Conodon nobilis;Canario, Ronco canario, Coco, Pañete, Guerrillero;Pequeño
Caribe;Peces;PezOseo;Conodon nobilis;Canario, Ronco canario, Coco, Pañete, Guerrillero;Revuelto
Caribe;Peces;PezOseo;Corvula sanctaeluciae;Corvinata de piedra;Pequeño
Caribe;Peces;PezOseo;Coryphaena hippurus;Dorado;Grande
Caribe;Peces;PezOseo;Coryphaena hippurus;Dorado;Mediano
Caribe;Peces;PezOseo;Coryphaena hippurus;Dorado;Pequeño
Caribe;Peces;PezOseo;Coryphaena hippurus;Dorado;Revuelto
Caribe;Moluscos;Bivalvo;Crassostrea rhizophorae;Ostra;Revuelto
Caribe;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Mediano
Caribe;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Pequeño
Caribe;Peces;PezOseo;Cynopotamus atratoensis;Boquiancha;Revuelto
Caribe;Peces;PezOseo;Cynopotamus magdalenae;Chango;Grande
Caribe;Peces;PezOseo;Cynopotamus magdalenae;Chango;Mediano
Caribe;Peces;PezOseo;Cynopotamus magdalenae;Chango;Pequeño
Caribe;Peces;PezOseo;Cynoscion acoupa;Corvineta amarilla;Mediano
Caribe;Peces;PezOseo;Cynoscion acoupa;Corvineta amarilla;Pequeño
Caribe;Peces;PezOseo;Cynoscion acoupa;Corvineta amarilla;Revuelto
Caribe;Peces;PezOseo;Cynoscion jamaicensis;Corvineta, Salmón, Melito;Grande
Caribe;Peces;PezOseo;Cynoscion jamaicensis;Corvineta, Salmón, Melito;Mediano
Caribe;Peces;PezOseo;Cynoscion jamaicensis;Corvineta, Salmón, Melito;Pequeño
Caribe;Peces;PezOseo;Cynoscion jamaicensis;Corvineta, Salmón, Melito;Revuelto
Caribe;Peces;PezOseo;Cynoscion leiarchus;Corvineta blanca;Grande
Caribe;Peces;PezOseo;Cynoscion leiarchus;Corvineta blanca;Mediano
Caribe;Peces;PezOseo;Cynoscion leiarchus;Corvineta blanca;Pequeño
Caribe;Peces;PezOseo;Cynoscion leiarchus;Corvineta blanca;Revuelto
Caribe;Peces;PezOseo;Cynoscion similis;Corvineta tonquicha;Mediano
Caribe;Peces;PezOseo;Cynoscion spp.;Corvina;Pequeño
Caribe;Peces;PezOseo;Cynoscion spp.;Corvina;Revuelto
Caribe;Peces;PezOseo;Cynoscion steindachneri;Maritza;Grande
Caribe;Peces;PezOseo;Cynoscion steindachneri;Maritza;Revuelto
Caribe;Peces;PezOseo;Cynoscion virescens;Corvineta cambacú, Marulanga;Grande
Caribe;Peces;PezOseo;Cynoscion virescens;Corvineta cambacú, Marulanga;Mediano
Caribe;Peces;PezOseo;Cynoscion virescens;Corvineta cambacú, Marulanga;Pequeño
Caribe;Peces;PezOseo;Cynoscion virescens;Corvineta cambacú, Marulanga;Revuelto
Caribe;Peces;PezOseo;Cynoscion microlepidotus;Corvineta dorada;Pequeño
Caribe;Peces;PezOseo;Cyphocharax magdalenae;Pincho;Revuelto
Caribe;Peces;PezOseo;Dactylopterus volitans;Volador de fondo;Revuelto
Caribe;Peces;PezOseo;Decapterus macarellus;Caballeta macarela;Mediano
Caribe;Peces;PezOseo;Decapterus macarellus;Caballeta macarela;Pequeño
Caribe;Peces;PezOseo;Decapterus macarellus;Caballeta macarela;Revuelto
Caribe;Peces;PezOseo;Decapterus tabl;Caballeta rabicolorada;Grande
Caribe;Peces;PezOseo;Decapterus tabl;Caballeta rabicolorada;Mediano
Caribe;Peces;PezOseo;Decapterus tabl;Caballeta rabicolorada;Pequeño
Caribe;Peces;PezOseo;Diapterus auratus;Mojarra cabucha;Grande
Caribe;Peces;PezOseo;Diapterus auratus;Mojarra cabucha;Mediano
Caribe;Peces;PezOseo;Diapterus auratus;Mojarra cabucha;Pequeño
Caribe;Peces;PezOseo;Diapterus auratus;Mojarra cabucha;Revuelto
Caribe;Peces;PezOseo;Diapterus rhombeus;Mojarra caitipia;Grande
Caribe;Peces;PezOseo;Diapterus rhombeus;Mojarra caitipia;Mediano
Caribe;Peces;PezOseo;Diapterus rhombeus;Mojarra caitipia;Pequeño
Caribe;Peces;PezOseo;Diapterus rhombeus;Mojarra caitipia;Revuelto
Caribe;Peces;PezOseo;Diplodus caudimacula;Sargo de piedra;Grande
Caribe;Peces;PezOseo;Diplodus caudimacula;Sargo de piedra;Mediano
Caribe;Peces;PezOseo;Diplodus caudimacula;Sargo de piedra;Pequeño
Caribe;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Grande
Caribe;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Mediano
Caribe;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Pequeño
Caribe;Peces;PezOseo;Elagatis bipinnulata;Salmón, Sardinata macarela;Revuelto
Caribe;Peces;PezOseo;Elagatis bipinnulta;Macarela, Salmón;Pequeño
Caribe;Peces;PezOseo;Eleotris pisonis;Pez perro, Guabino;Pequeño
Caribe;Peces;PezOseo;Elops smithi;Macabí;Grande
Caribe;Peces;PezOseo;Elops smithi;Macabí;Mediano
Caribe;Peces;PezOseo;Elops smithi;Macabí;Pequeño
Caribe;Peces;PezOseo;Elops smithi;Macabí;Revuelto
Caribe;Peces;PezOseo;Enchelycore nigricans;Morena negra;Grande
Caribe;Peces;PezOseo;Enchelycore nigricans;Morena negra;Revuelto
Caribe;Peces;PezOseo;Epinephelus adscensionis;Mero cabrilla;Grande
Caribe;Peces;PezOseo;Epinephelus adscensionis;Mero cabrilla;Mediano
Caribe;Peces;PezOseo;Epinephelus adscensionis;Mero cabrilla;Pequeño
Caribe;Peces;PezOseo;Epinephelus adscensionis;Mero cabrilla;Revuelto
Caribe;Peces;PezOseo;Epinephelus itajara;Mero guasa;Grande
Caribe;Peces;PezOseo;Epinephelus itajara;Mero guasa;Mediano
Caribe;Peces;PezOseo;Epinephelus itajara;Mero guasa;Pequeño
Caribe;Peces;PezOseo;Epinephelus itajara;Mero guasa;Revuelto
Caribe;Peces;PezOseo;Epinephelus morio;Mero rojo;Mediano
Caribe;Peces;PezOseo;Epinephelus spp.;Mero;Grande
Caribe;Peces;PezOseo;Epinephelus spp.;Mero;Mediano
Caribe;Peces;PezOseo;Epinephelus striatus;Mero criollo;Mediano
Caribe;Peces;PezOseo;Epinephelus striatus;Mero criollo;Pequeño
Caribe;Peces;PezOseo;Epinephelus striatus;Mero criollo;Revuelto
Caribe;Peces;PezOseo;Equetus lanceolatus;Obispo ronco;Pequeño
Caribe;Peces;PezOseo;Etelis oculatus;Pargo Rey, Pargo cacucho;Grande
Caribe;Peces;PezOseo;Etelis oculatus;Pargo Rey, Pargo cacucho;Mediano
Caribe;Peces;PezOseo;Etelis oculatus;Pargo Rey, Pargo cacucho;Pequeño
Caribe;Peces;PezOseo;Etelis oculatus;Pargo Rey, Pargo cacucho;Revuelto
Caribe;Peces;PezOseo;Eucinostomus argenteus;Mojarra picona;Pequeño
Caribe;Peces;PezOseo;Eucinostomus argenteus;Mojarra picona;Revuelto
Caribe;Peces;PezOseo;Eucinostomus melanopterus;Mojarra de ley;Grande
Caribe;Peces;PezOseo;Eucinostomus melanopterus;Mojarra de ley;Mediano
Caribe;Peces;PezOseo;Eucinostomus melanopterus;Mojarra de ley;Pequeño
Caribe;Peces;PezOseo;Eucinostomus melanopterus;Mojarra de ley;Revuelto
Caribe;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Grande
Caribe;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Mediano
Caribe;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Pequeño
Caribe;Peces;PezOseo;Eugerres plumieri;Mojarra rayada;Revuelto
Caribe;Peces;PezOseo;Euthynnus alletteratus;Bonito, Bonitico;Grande
Caribe;Peces;PezOseo;Euthynnus alletteratus;Bonito, Bonitico;Mediano
Caribe;Peces;PezOseo;Euthynnus alletteratus;Bonito, Bonitico;Pequeño
Caribe;Peces;PezOseo;Euthynnus alletteratus;Bonito, Bonitico;Revuelto
Caribe;Peces;PezOseo;Fistularia petimba;Corneta roja;Grande
Caribe;Peces;PezOseo;Fistularia petimba;Corneta roja;Pequeño
Caribe;Peces;PezOseo;Gerres cinereus;Mojarra blanca;Grande
Caribe;Peces;PezOseo;Gerres cinereus;Mojarra blanca;Mediano
Caribe;Peces;PezOseo;Gerres cinereus;Mojarra blanca;Pequeño
Caribe;Peces;PezOseo;Gerres cinereus;Mojarra blanca;Revuelto
Caribe;Peces;PezOseo;Gymnothorax funebris;Morena verde;Grande
Caribe;Peces;PezOseo;Gymnothorax funebris;Morena verde;Mediano
Caribe;Peces;PezOseo;Gymnothorax funebris;Morena verde;Pequeño
Caribe;Peces;PezOseo;Gymnothorax funebris;Morena verde;Revuelto
Caribe;Peces;PezOseo;Haemulon aurolineatum;Ronco bravo;Grande
Caribe;Peces;PezOseo;Haemulon aurolineatum;Ronco bravo;Mediano
Caribe;Peces;PezOseo;Haemulon aurolineatum;Ronco bravo;Pequeño
Caribe;Peces;PezOseo;Haemulon aurolineatum;Ronco bravo;Revuelto
Caribe;Peces;PezOseo;Haemulon bonariense;Ronco prieto;Grande
Caribe;Peces;PezOseo;Haemulon bonariense;Ronco prieto;Mediano
Caribe;Peces;PezOseo;Haemulon bonariense;Ronco prieto;Pequeño
Caribe;Peces;PezOseo;Haemulon bonariense;Ronco prieto;Revuelto
Caribe;Peces;PezOseo;Haemulon carbonarium;Ronco carbonero;Pequeño
Caribe;Peces;PezOseo;Haemulon flavolineatum;Ronco amarillo;Grande
Caribe;Peces;PezOseo;Haemulon flavolineatum;Ronco amarillo;Mediano
Caribe;Peces;PezOseo;Haemulon flavolineatum;Ronco amarillo;Pequeño
Caribe;Peces;PezOseo;Haemulon flavolineatum;Ronco amarillo;Revuelto
Caribe;Peces;PezOseo;Haemulon macrostomum;Ronco caco;Pequeño
Caribe;Peces;PezOseo;Haemulon macrostomum;Ronco caco;Revuelto
Caribe;Peces;PezOseo;Haemulon melanurum;Ronco mapurite;Grande
Caribe;Peces;PezOseo;Haemulon melanurum;Ronco mapurite;Mediano
Caribe;Peces;PezOseo;Haemulon melanurum;Ronco mapurite;Pequeño
Caribe;Peces;PezOseo;Haemulon melanurum;Ronco mapurite;Revuelto
Caribe;Peces;PezOseo;Haemulon parra;Ojo gordo guajiro, Ronco plateado;Grande
Caribe;Peces;PezOseo;Haemulon parra;Ojo gordo guajiro, Ronco plateado;Mediano
Caribe;Peces;PezOseo;Haemulon parra;Ojo gordo guajiro, Ronco plateado;Pequeño
Caribe;Peces;PezOseo;Haemulon parra;Ojo gordo guajiro, Ronco plateado;Revuelto
Caribe;Peces;PezOseo;Haemulon plumieri;Ronco coño;Grande
Caribe;Peces;PezOseo;Haemulon plumieri;Ronco coño;Mediano
Caribe;Peces;PezOseo;Haemulon plumieri;Ronco coño;Pequeño
Caribe;Peces;PezOseo;Haemulon plumieri;Ronco coño;Revuelto
Caribe;Peces;PezOseo;Haemulon steindachneri;Ronco basto;Grande
Caribe;Peces;PezOseo;Haemulon steindachneri;Ronco basto;Mediano
Caribe;Peces;PezOseo;Haemulon steindachneri;Ronco basto;Pequeño
Caribe;Peces;PezOseo;Haemulon steindachneri;Ronco basto;Revuelto
Caribe;Peces;PezOseo;Haemulopsis corvinaeformis;Pargo blanco;Grande
Caribe;Peces;PezOseo;Haemulopsis corvinaeformis;Pargo blanco;Mediano
Caribe;Peces;PezOseo;Haemulopsis corvinaeformis;Pargo blanco;Pequeño
Caribe;Peces;PezOseo;Haemulopsis corvinaeformis;Pargo blanco;Revuelto
Caribe;Peces;PezOseo;Halichoeres radiatus;Vieja lora;Pequeño
Caribe;Peces;PezOseo;Harengula clupeola;Sardineta escamuda;Grande
Caribe;Peces;PezOseo;Harengula clupeola;Sardineta escamuda;Mediano
Caribe;Peces;PezOseo;Harengula clupeola;Sardineta escamuda;Revuelto
Caribe;Peces;PezOseo;Harengula humeralis;Sardineta conchua;Grande
Caribe;Peces;PezOseo;Harengula humeralis;Sardineta conchua;Mediano
Caribe;Peces;PezOseo;Harengula humeralis;Sardineta conchua;Pequeño
Caribe;Peces;PezOseo;Harengula humeralis;Sardineta conchua;Revuelto
Caribe;Peces;PezOseo;Hemicaranx amblyrhynchus;Catalina;Mediano
Caribe;Peces;PezOseo;Hemicaranx amblyrhynchus;Catalina;Pequeño
Caribe;Peces;PezOseo;Hemicaranx amblyrhynchus;Catalina;Revuelto
Caribe;Peces;PezOseo;Heteropriacanthus cruentatus;Ojona roca;Mediano
Caribe;Peces;PezOseo;Heteropriacanthus cruentatus;Ojona roca;Pequeño
Caribe;Peces;PezOseo;Heteropriacanthus cruentatus;Ojona roca;Revuelto
Caribe;Peces;PezOseo;Holocentrus adscensionis;Carajuelo gallito;Grande
Caribe;Peces;PezOseo;Holocentrus adscensionis;Carajuelo gallito;Mediano
Caribe;Peces;PezOseo;Holocentrus adscensionis;Carajuelo gallito;Pequeño
Caribe;Peces;PezOseo;Holocentrus adscensionis;Carajuelo gallito;Revuelto
Caribe;Peces;PezOseo;Holocentrus rufus;Carajuelo soldado;Mediano
Caribe;Peces;PezOseo;Holocentrus rufus;Carajuelo soldado;Pequeño
Caribe;Peces;PezOseo;Hoplias malabaricus;Moncholo;Grande
Caribe;Peces;PezOseo;Hoplias malabaricus;Moncholo;Mediano
Caribe;Peces;PezOseo;Hoplias malabaricus;Moncholo;Pequeño
Caribe;Peces;PezOseo;Hoplias malabaricus;Moncholo;Revuelto
